k1,k2,k3,k4
-0.00043159,-0.42167,-0.18731,0.10919
-0.00043159,-0.3142,-0.2227,0.10876
0,-0.39663,-0.042296,0.10919
0,-0.51791,0.10186,0.10962
0.00043159,-0.58179,0.032801,0.10919
0,-0.60207,-0.069055,0.10919
0.00086319,-0.6871,-0.05136,0.10962
-0.0012948,-0.58783,0.020285,0.10919
-0.0047475,-0.18947,-0.084592,0.10919
-0.0025896,0.080276,-0.12559,0.10962
-0.002158,-0.0025896,0.12818,0.10962
-0.0012948,0.11696,0.10272,0.11006
-0.0017264,0.28054,-0.036685,0.10962
-0.0025896,-0.22702,0.11912,0.10919
-0.0030211,-1.2192,-0.0064739,0.10919
-0.002158,-2.0302,-0.069918,0.10962
-0.002158,-1.9495,0.20371,0.10962
-0.0030211,-1.0552,0.073371,0.10919
-0.0030211,-0.047907,-0.069055,0.10919
-0.0030211,0.71515,-0.013379,0.10919
-0.0034527,1.199,-0.12646,0.10919
-0.0030211,0.87139,-0.030211,0.10919
-0.0025896,-0.11308,0.038843,0.10962
-0.0030211,-0.79715,-0.12344,0.10876
-0.0025896,-0.36858,0.02719,0.10876
-0.002158,0.68451,0.087182,0.10876
-0.0025896,1.5809,-0.044454,0.10876
-0.0034527,2.0609,0.091929,0.10919
-0.0038843,2.3207,0.10401,0.10919
-0.0038843,2.1886,-0.12387,0.10876
-0.0025896,1.5205,-0.16185,0.10876
-0.0025896,0.63876,0.088045,0.10919
-0.0025896,0.19292,0.16098,0.10919
-0.00086319,0.85887,0.095814,0.10919
-0.0012948,1.6085,-0.044022,0.10962
-0.002158,1.6237,-0.059991,0.10962
-0.002158,1.3207,0.0064739,0.10919
-0.0012948,0.85412,0.12603,0.10919
-0.0012948,0.62754,-0.0025896,0.10919
-0.00043159,0.47993,-0.017695,0.10919
0.00043159,0.29435,0.085455,0.10962
0.0017264,0.3552,0.011653,0.11006
0.002158,0.22098,-0.15883,0.10962
0.0025896,-0.17868,-0.070781,0.10919
0.0025896,-0.0030211,-0.041433,0.10919
0.0030211,0.026759,0.13423,0.10962
0.0034527,-0.11437,0.20242,0.10962
0.0030211,0.1489,0.014243,0.10919
0.0034527,0.29866,-0.2391,0.10876
0.0034527,0.43202,0.054812,0.10876
0.0034527,0.50496,-0.082003,0.10876
0.0043159,-0.11524,-0.24083,0.10919
0.0047475,-0.69832,0.13897,0.10919
0.0051791,-0.25809,0.17005,0.10919
0.0051791,0.39102,-0.076392,0.10876
0.0051791,0.47216,-0.0082003,0.10876
0.0051791,0.2555,-0.087613,0.10962
0.0051791,-0.19896,0.091066,0.10962
0.0043159,-0.7268,0.16703,0.10919
0.0030211,-0.95943,0.00086319,0.10962
0.0038843,-1.1618,0.17566,0.10962
0.0030211,-1.3198,0.069055,0.10876
0.0025896,-1.4294,-0.19422,0.10833
0.0025896,-1.2922,-0.083729,0.10833
0.0034527,-0.82305,0.079845,0.10876
0.0038843,-0.36513,0.010358,0.10876
0.0043159,-0.41864,0.095814,0.10876
0.0051791,-0.87009,-0.091929,0.10833
0.0060423,-0.74666,-0.18688,0.10876
0.0069055,-0.95684,-0.10574,0.10876
0.0069055,-1.1282,-0.085024,0.10876
0.0077687,-0.8183,0.015969,0.10876
0.0077687,-1.0937,0.038412,0.10876
0.0077687,-0.77989,0.060855,0.1079
0.0077687,0.095382,0.053517,0.10833
0.0077687,0.15278,-0.074234,0.10876
0.0077687,-0.14933,-0.025032,0.10876
0.0064739,-0.76392,-0.12473,0.10876
0.0077687,-1.3405,-0.033664,0.10833
0.0082003,-1.6228,0.2076,0.10833
0.0073371,-1.0829,0.10488,0.10876
0.0073371,-0.81398,-0.08675,0.10876
0.0073371,-0.55805,-0.12603,0.1079
0.0073371,0.68235,-0.10747,0.10747
0.0073371,0.98619,-0.11998,0.10747
0.0073371,0.97367,0.13034,0.10747
0.0073371,1.1385,0.20414,0.10747
0.0073371,1.1813,-0.059128,0.1079
0.0073371,0.67501,0.23608,0.10876
0.0077687,0.47087,-0.073802,0.10876
0.0073371,0.68839,-0.14502,0.10876
0.0077687,0.81096,0.037549,0.10876
0.0077687,1.3237,0.091929,0.10833
0.0077687,1.8446,0.078981,0.10876
0.0073371,2.088,0.10315,0.10876
0.0077687,1.5334,-0.05697,0.10876
0.0077687,0.83686,-0.015106,0.10833
0.0073371,0.56237,-0.12257,0.1079
0.0077687,0.57574,-0.083297,0.10833
0.0077687,0.92188,0.095382,0.10876
0.0073371,1.7635,0.036254,0.10919
0.0073371,2.2741,-0.058697,0.10876
0.0069055,2.0488,0.033233,0.10876
0.0064739,1.7104,-0.048338,0.10876
0.0069055,1.2697,-0.034527,0.10876
0.0069055,0.9262,0.090634,0.10876
0.0073371,1.0117,0.04057,0.10919
0.0077687,1.0691,0.022011,0.10919
0.0069055,0.7773,0.058697,0.10876
0.0069055,0.571,0.078981,0.10876
0.0030211,0.36556,0.081571,0.10919
0.0051791,0.12991,-0.011653,0.11006
0.0069055,-0.024601,-0.067328,0.11006
0.0060423,0.183,-0.02719,0.11006
0.0069055,0.8347,0.0056107,0.11006
0.0069055,0.82046,-0.11265,0.11049
0.0064739,0.029348,0.049202,0.10876
0.0064739,-0.59215,0.13336,0.11092
0.0069055,-0.68796,0.043591,0.1079
0.0069055,-0.69314,-0.016401,0.11351
0.0064739,-0.59085,-0.12214,0.10574
0.0064739,-0.18904,-0.038843,0.11437
0.0069055,0.32931,0.043591,0.10401
0.0064739,0.48856,0.05956,0.11696
0.0056107,-0.14113,-0.076823,0.088908
0.0051791,-0.82779,-0.026759,-0.41735
0.0051791,-0.735,0.12387,-0.52352
0.0038843,0.11524,0.012516,-0.48382
0.002158,0.36987,-0.055244,-0.50885
0.0025896,-0.4044,-0.091929,-0.49115
0.0038843,-0.99266,0.034096,-0.50281
0.0038843,-0.90764,0.02719,-0.49461
0.0038843,-0.41476,0.025032,-0.49978
0.0047475,-0.31895,-0.065602,-0.49676
0.0060423,-0.40268,-0.068623,-0.49763
0.0064739,-0.53863,0.14545,-0.49719
0.0064739,-0.60898,0.10186,-0.49676
0.0064739,-0.74234,-0.1407,-0.49633
0.0060423,-0.8606,-0.080276,-0.49633
0.0056107,-0.5943,0.14372,-0.49633
0.0056107,-0.068192,0.052654,-0.4959
0.0056107,-0.050928,-0.07035,-0.49547
0.0051791,-0.28874,-0.049202,-0.49547
0.0047475,0.013811,-0.0090634,-0.49547
0.0056107,0.078118,0.022011,-0.49504
0.0064739,-0.25205,-0.023306,-0.49504
0.0069055,-0.35088,-0.076392,-0.49461
0.0069055,0.02978,0.11221,-0.49417
0.0069055,0.65688,0.02719,-0.49417
0.0069055,0.84808,-0.11006,-0.49417
0.0069055,0.43116,-0.049633,-0.49417
0.0069055,0.34657,0.044886,-0.49331
0.0069055,0.53776,0.033233,-0.49461
0.0069055,0.7445,0.024169,-0.49158
0.0073371,0.86534,0.019422,-0.49504
0.0069055,0.85326,-0.013379,-0.49115
0.0073371,0.81139,0.016832,-0.49417
0.0082003,0.88218,-0.061286,-0.49288
0.0082003,0.89297,-0.034527,-0.4877
0.0086319,0.7035,0.052223,-0.50151
0.0086319,0.64394,0.05956,-0.026759
0.0064739,0.58394,0.1066,0.13509
0.0077687,0.56798,0.087613,0.082434
0.0077687,0.41606,0.015969,0.11653
0.0077687,0.21191,0.033233,0.096677
0.0077687,0.079413,-0.056539,0.11178
0.0077687,0.087613,-0.079413,0.10358
0.0082003,0.23522,0.0090634,0.10919
0.0082003,0.34786,-0.067328,0.10747
0.0077687,0.050065,-0.052223,0.10876
0.0077687,-0.086319,0.059128,0.10876
0.0077687,0.11696,0.0030211,0.10919
0.0073371,0.2063,-0.079845,0.10962
0.0073371,0.17868,-0.034096,0.10962
0.0069055,0.13466,-0.07035,0.10876
0.0069055,0.23738,0.030211,0.10876
0.0060423,0.033664,0.025032,0.10919
0.0064739,-0.34441,-0.0064739,0.10962
0.0064739,-0.51877,0.15192,0.10962
0.0056107,-0.48036,0.13768,0.10962
0.0060423,-0.61718,0.014674,0.10919
0.0056107,-0.87656,-0.037117,0.10919
0.0051791,-0.98101,-0.031506,0.11006
0.0051791,-0.94778,0.0047475,0.11006
0.0056107,-0.78636,-0.027622,0.11006
0.0051791,-0.75399,-0.046612,0.10919
0.0043159,-0.61847,0.022443,0.10876
0.0056107,-0.47993,0.02719,0.10919
0.0051791,-0.41476,-0.015106,0.10962
0.0047475,-0.29132,-0.041001,0.10962
0.0047475,-0.082003,-0.046612,0.10919
0.0038843,-0.058697,-0.068192,0.10919
0.0034527,-0.15192,-0.055675,0.10919
0.0030211,-0.13293,0.047475,0.10919
0.0025896,-0.047475,0.093224,0.10919
0.0025896,-0.1571,0.049633,0.10962
0.0025896,-0.65084,0.028054,0.10962
0.0025896,-1.0924,0.028485,0.10919
0.0030211,-1.2438,0.020285,0.10919
0.0034527,-1.2982,-0.038412,0.10876
0.0038843,-1.3535,-0.025896,0.10876
0.0038843,-1.353,-0.06776,0.10962
0.0043159,-1.2192,-0.045317,0.11006
0.0043159,-0.95598,0.029348,0.11006
0.0034527,-0.47389,-0.022011,0.10962
0.0025896,-0.074666,-0.053517,0.10962
0.0025896,-0.014243,-0.026327,0.11006
0.002158,-0.17609,-0.098835,0.11049
0.002158,-0.16616,-0.056539,0.11006
0.002158,0.062581,0.038412,0.10919
0.0017264,0.31679,0.047475,0.10919
0.002158,0.42296,0.04877,0.10962
-0.0012948,0.21278,0.10056,0.10962
-0.0017264,0.11998,0.098403,0.11006
0.002158,-0.016832,0.039707,0.11049
0.0017264,-0.53992,0.034096,0.11006
0.002158,-1.1329,0.064739,0.11006
0.002158,-1.1226,0.013811,0.11006
0.002158,-0.72335,-0.045317,0.11049
0.0017264,-0.42037,-0.012948,0.11049
0.0012948,-0.12257,-0.0030211,0.11006
0.00086319,0.053086,-0.055675,0.11006
0.00043159,0.068192,-0.097972,0.10962
0,0.23177,0.0086319,0.10876
-0.00043159,0.42382,-0.078118,0.10876
-0.00086319,0.58783,-0.13336,0.10962
-0.0017264,1.0436,0.0012948,0.11006
-0.0025896,1.287,0.02719,0.10962
-0.0030211,0.89555,0.081139,0.10919
-0.002158,0.078981,0.22227,0.10919
-0.00086319,-0.68537,0.17523,0.10962
-0.0012948,-1.2093,0.1571,0.10962
-0.0012948,-1.5568,0.057833,0.10962
-0.00086319,-1.6077,-0.1476,0.10919
0,-1.1467,-0.059991,0.10876
0,-0.4126,-0.058697,0.10919
0.00043159,-0.0069055,-0.12516,0.10962
0.00086319,0.014243,-0.024169,0.11006
0.00086319,-0.19594,-0.03798,0.11006
0.00043159,-0.48684,-0.0090634,0.10919
0.00043159,-0.38066,-0.026759,0.10919
0.00043159,0.21709,-0.038412,0.10962
0.00043159,0.68148,0.071213,0.10962
0,0.71817,0.019422,0.10919
-0.00043159,0.36685,-0.044454,0.10876
0,0.066465,0.027622,0.10876
0.00043159,-0.29478,0.080276,0.10919
0.00043159,-0.71126,0.1394,0.10876
0.0012948,-1.044,0.095382,0.10962
0.0012948,-1.2477,0.069055,0.11006
0.00086319,-1.0846,0.014674,0.11006
0.00043159,-0.92016,-0.039707,0.11006
0,-1.0514,-0.12861,0.10962
-0.00043159,-0.96116,-0.057833,0.10919
0,-0.53647,-0.11869,0.10919
0,-0.26845,-0.19033,0.10919
-0.00043159,-0.15753,0.10962,0.10962
-0.00086319,0.15019,0.084161,0.10919
-0.00086319,0.39145,-0.011653,0.10876
-0.00043159,0.56495,-0.041864,0.10919
-0.00043159,0.70695,-0.093656,0.10962
-0.00086319,0.87354,0.069486,0.11006
-0.00043159,1.0682,0.08675,0.11006
-0.002158,0.80924,-0.025896,0.10962
-0.0012948,0.12991,0.11524,0.11006
0.00043159,-0.75183,0.17695,0.11049
0.00086319,-1.5373,0.093224,0.11006
0.0017264,-1.8386,0.009495,0.10962
0.0017264,-1.4389,-0.10358,0.10962
0.0017264,-0.7432,-0.046612,0.10919
0.0017264,-0.1981,-0.13595,0.10919
0.002158,-0.035391,-0.15235,0.10962
0.0017264,-0.099698,-0.11739,0.11006
0.0017264,0.047907,0.039707,0.10962
0.0012948,0.37894,0.084592,0.10962
0.00043159,0.4795,-0.043591,0.10962
0,0.45792,-0.079413,0.10876
-0.00043159,0.56798,0.0082003,0.10876
-0.00086319,0.77298,0.079413,0.10876
-0.0012948,0.65559,0.026327,0.10876
-0.0017264,0.2076,0.017695,0.10876
-0.0012948,-0.092792,0.1476,0.10833
0.00043159,-0.038843,0.17738,0.10833
0,0.073802,0.079413,0.10876
0,-0.060423,-0.013379,0.10876
0,-0.13466,-0.096677,0.10876
0,-0.087182,-0.015106,0.10876
0,0.15235,-0.017264,0.10876
0,0.62538,-0.13466,0.10876
0,1.1152,-0.039707,0.10876
0,1.5209,0.012516,0.10876
0,1.6888,-0.056107,0.10876
-0.00086319,1.514,0.09495,0.10833
-0.0012948,1.1075,0.16012,0.1079
-0.0017264,0.58481,0.0051791,0.10876
-0.002158,0.10703,0.040138,0.10876
-0.0025896,-0.11049,0.088476,0.10876
-0.002158,0.17738,0.028054,0.10876
-0.0012948,0.51618,-0.050496,0.10833
-0.0012948,0.62322,0.0012948,0.10876
-0.00043159,0.64868,0.020716,0.10876
0,0.49202,-0.025464,0.10833
0.00086319,0.047475,-0.043591,0.10833
0.0012948,-0.26241,-0.032369,0.10833
0.0017264,-0.18472,-0.069918,0.10833
0.002158,0.025464,-0.055675,0.10833
0.0025896,0.2568,-0.073371,0.10876
0.0025896,0.52395,0.045749,0.10876
0.0025896,0.50755,0.10445,0.10876
0.0025896,0.28787,0.076823,0.10876
0.002158,-0.13638,-0.01079,0.10876
0.0025896,-0.62883,0.0038843,0.10876
0.002158,-0.93828,0.035391,0.10876
0.0017264,-0.73932,-0.048338,0.10876
0.00043159,-0.3634,-0.073802,0.10876
-0.0030211,-0.29003,-0.015969,0.10833
0,-0.26759,0.028054,0.10833
0,-0.3306,0.034959,0.10876
0.00043159,-0.58092,-0.027622,0.10876
0.00043159,-0.80794,-0.069918,0.10919
0,-0.918,-0.061718,0.10919
0,-0.87095,0.030643,0.10876
0,-0.62408,0.024601,0.10876
0,-0.49158,0.016401,0.10876
0,-0.5874,0.11955,0.10876
0.00043159,-0.6353,0.12559,0.10876
0.00043159,-0.71644,0.064307,0.10876
0.00043159,-1.0168,0.012948,0.10876
0.0012948,-1.3496,-0.13768,0.10876
0.0017264,-1.2749,-0.16314,0.10876
0.0025896,-0.65127,-0.089771,0.10876
0.002158,-0.1653,-0.041001,0.10876
0.0025896,-0.093656,-0.067328,0.10876
0.0034527,-0.22011,0.04877,0.10876
0.0038843,-0.18817,0.18904,0.10876
0.0043159,-0.12387,0.16573,0.1079
0.0043159,-0.3047,-0.04057,0.10833
0.0043159,-0.57057,-0.069055,0.10833
0.0043159,-0.80665,0.022011,0.10876
0.0043159,-0.74924,-0.055244,0.10876
0.0043159,-0.71731,-0.10703,0.10833
0.0047475,-0.46137,-0.02158,0.10876
0.0038843,-0.10056,-0.0099266,0.10876
0.0051791,0.23997,-0.063876,0.10876
0.0060423,0.42857,-0.0077687,0.10919
0.0060423,0.41562,-0.022443,0.10919
0.0069055,0.33276,0.04057,0.10833
0.0069055,0.3047,0.051791,0.10833
0.0073371,0.31377,0.019422,0.10876
0.0077687,0.13768,0.058265,0.10876
0.0077687,0.1489,0.085455,0.10876
0.0077687,0.27708,0.010358,0.10833
0.0077687,0.34959,-0.0073371,0.10833
0.0082003,0.27147,-0.00043159,0.10876
0.0077687,0.36081,-0.02978,0.10876
0.0077687,0.70479,-0.023738,0.10876
0.0082003,1.1243,-0.0056107,0.10876
0.0077687,1.2365,-0.028054,0.10876
0.0082003,1.1713,-0.025896,0.10876
0.0086319,0.97928,-0.046612,0.10876
0.0086319,0.9577,0.02719,0.10876
0.0086319,1.183,0.071644,0.10876
0.0090634,1.3401,0.047907,0.10876
0.0090634,1.4381,0.016832,0.10919
0.0090634,1.3228,0.0082003,0.10919
0.0082003,0.99957,0.03798,0.10876
0.0069055,0.88131,0.013811,0.10919
0.0086319,0.86103,-0.0038843,0.11006
0.0082003,0.76737,0.033233,0.11006
0.0082003,0.61718,0.0025896,0.11006
0.0082003,0.53863,0.0056107,0.10876
0.0086319,0.30729,0.033233,0.10876
0.0090634,0.041864,-0.030211,0.10919
0.0090634,0.0090634,0.0043159,0.10962
0.009495,0.26845,-0.014674,0.10962
0.0099266,0.57445,-0.022874,0.11006
0.0099266,0.77341,0.053949,0.10962
0.009495,0.89426,0.023738,0.10962
0.009495,0.6517,-0.043591,0.11006
0.009495,0.17393,0.020285,0.11006
0.009495,-0.035822,-0.0077687,0.10962
0.0099266,-0.017695,-0.041864,0.10962
0.0099266,0.090634,0.014674,0.11006
0.009495,0.29176,0.035822,0.10833
0.009495,0.56884,-0.024169,0.11092
0.0090634,0.57445,0.021148,0.10574
0.0090634,0.48511,0.022874,0.11437
0.0086319,0.21493,-0.015106,0.10099
0.0082003,-0.089771,0.016401,0.12214
0.009495,-0.17048,0.046612,0.088908
0.0090634,-0.060855,0.056539,0.14415
0.0082003,0.050496,0.04877,-0.014674
0.0077687,-0.039275,-0.0047475,-0.50453
0.0073371,0.026759,-0.011221,-0.49547
0.0069055,0.050065,-0.037117,-0.49849
0.0069055,-0.21666,-0.098835,-0.50065
0.0069055,-0.16055,-0.0012948,-0.49633
0.0069055,0.22098,0.050065,-0.50022
0.0069055,0.33621,-0.0090634,-0.49633
0.0069055,0.14588,0.026327,-0.49935
0.0069055,-0.078118,-0.002158,-0.49676
0.0064739,-0.29996,0.018558,-0.49763
0.0064739,-0.4864,0.032369,-0.49719
0.0060423,-0.44799,-0.087613,-0.49676
0.0056107,-0.39922,-0.037549,-0.49633
0.0056107,-0.14631,-0.01079,-0.49633
0.0056107,-0.017264,0.031075,-0.49633
0.0060423,-0.19681,0.03798,-0.4959
0.0060423,-0.37549,0.015537,-0.4959
0.0064739,-0.26975,0.052223,-0.49547
0.0069055,0.020285,-0.0012948,-0.49504
0.0064739,-0.026327,-0.11351,-0.49504
0.0069055,-0.15667,-0.097108,-0.49504
0.0069055,0.037117,0.025896,-0.49504
0.0069055,0.33535,0.022443,-0.49417
0.0060423,0.34786,-0.014243,-0.49417
0.0056107,0.20501,-0.025896,-0.49417
0.002158,0.39361,0.045317,-0.49504
0.0034527,0.82132,0.051791,-0.49331
0.0056107,1.0574,-0.013811,-0.49504
0.0051791,0.71688,0.022874,-0.49158
0.0060423,0.29607,0.15063,-0.4959
0.0056107,0.32369,0.12387,-0.48986
0.0056107,0.2978,0.015969,-0.4959
0.0051791,0.049633,-0.04877,-0.48986
0.0056107,0.0012948,-0.041864,-0.49331
0.0056107,0.37419,0.0064739,-0.4864
0.0051791,0.69141,-0.044022,-0.00043159
0.0056107,0.46957,-0.10962,0.12948
0.0060423,-0.054812,-0.04057,0.084592
0.0060423,-0.29003,0.1079,0.1148
0.0056107,0.058265,0.088476,0.096677
0.0060423,0.44238,-0.009495,0.11092
0.0056107,0.44713,-0.13077,0.10401
0.0051791,0.57963,-0.088045,0.10919
0.0030211,0.86664,0.020716,0.10703
0.0030211,0.85369,-0.044022,0.10876
0.0038843,0.36987,-0.033664,0.10833
0.0038843,-0.065602,0.090634,0.10876
0.0043159,-0.14156,0.03798,0.10876
0.0043159,-0.027622,0.012085,0.10876
0.0047475,0.12991,0.039275,0.10919
0.0047475,0.1066,-0.024169,0.10919
0.0051791,-0.075097,0.012516,0.10919
0.0056107,-0.34096,0.11567,0.11006
0.0056107,-0.61114,0.050496,0.11049
0.0056107,-0.91152,0.035391,0.11049
0.0056107,-0.97885,-0.034096,0.11049
0.0056107,-1.0755,-0.098835,0.11049
0.0056107,-1.1105,0.012085,0.11006
0.0047475,-0.73328,-0.0099266,0.11049
0.0047475,-0.068192,-0.037117,0.11049
0.0047475,0.37635,-0.062149,0.11049
0.0043159,0.20112,-0.0025896,0.10962
0.0034527,0.018558,-0.068623,0.10962
0.0034527,0.26241,-0.07035,0.11049
0.0034527,0.5041,-0.017264,0.11092
0.002158,0.26327,-0.0077687,0.11092
0.002158,0.15235,0.12559,0.11049
0.002158,0.31938,0.0017264,0.11049
0.0012948,0.24342,-0.072939,0.11049
0.0017264,-0.47864,0.080276,0.11049
0.002158,-1.0863,0.043591,0.11049
0.0030211,-1.1075,0.036685,0.11049
0.0034527,-1.1446,0.11955,0.11049
0.0043159,-1.3535,0.077255,0.11049
0.0047475,-1.6133,-0.081571,0.11006
0.0047475,-1.8114,-0.019422,0.11006
0.0025896,-1.7065,0.056107,0.11049
0.0034527,-1.3612,-0.15451,0.11092
0.0043159,-1.1014,-0.15494,0.11092
0.0043159,-0.70609,0.015106,0.11049
0.0043159,-0.11092,-0.080708,0.11006
0.0034527,0.43763,-0.07855,0.10962
0.0038843,0.6789,0.012516,0.11006
0.0038843,0.6789,0.0051791,0.11049
0.0034527,0.50151,0.06517,0.11049
0.0034527,0.18558,0.079845,0.10962
0.0038843,-0.19896,0.077255,0.10962
0.0034527,-0.47777,0.058697,0.11049
0.0030211,-0.39836,0.073802,0.11092
0.0025896,-0.22313,0.072508,0.11092
0.002158,-0.13466,0.014243,0.11049
0.0012948,-0.24773,-0.044022,0.11006
0.00043159,-0.40354,-0.066465,0.10962
-0.00086319,-0.30816,-0.016832,0.10962
0,-0.19033,-0.02978,0.11006
0,-0.088908,-0.0077687,0.11006
-0.00043159,0.12818,0.052223,0.10962
-0.00043159,0.36038,0.060855,0.10962
0,0.37031,0.061718,0.10962
0.00043159,0.17652,-0.05136,0.10962
0.00086319,-0.15235,0.036685,0.10962
0.002158,-0.53604,0.082866,0.10962
0.002158,-0.96029,0.052654,0.11006
0.0017264,-0.88433,0.068623,0.10962
0.0012948,-0.3129,-0.095382,0.10876
0.00043159,0.25378,-0.13638,0.10876
0.00043159,0.41217,-0.10142,0.10876
0,0.025896,-0.072508,0.10919
-0.00043159,-0.10962,0.074234,0.10919
0,0.083729,0.032801,0.10876
0,-0.098835,-0.033233,0.10876
-0.00043159,-0.60855,-0.050065,0.10919
-0.00086319,-0.71515,-0.039707,0.10962
-0.00043159,-0.4467,-0.015537,0.10962
-0.00086319,-0.20242,0.13293,0.10962
-0.0012948,-0.33923,0.072508,0.10919
-0.0012948,-0.8606,-0.015969,0.10876
-0.0012948,-1.0548,0.050928,0.10876
-0.0017264,-0.62322,-0.015106,0.10919
-0.002158,-0.28356,0.0038843,0.10919
-0.0025896,-0.62236,-0.033664,0.10876
-0.0025896,-0.94605,-0.0073371,0.10919
-0.0025896,-0.5123,0.094519,0.10919
-0.0030211,-0.013379,0.015969,0.10962
-0.0030211,-0.0012948,-0.10315,0.11006
-0.0034527,-0.017264,-0.12128,0.11006
-0.002158,0.51834,0.062581,0.11049
-0.0051791,0.84894,0.19379,0.10962
-0.0056107,0.53388,-0.073802,0.10919
-0.0012948,0.28658,-0.082434,0.10919
-0.0012948,0.17221,0.027622,0.10919
-0.00086319,0.17177,-0.11696,0.10962
-0.00086319,-0.22184,0.011653,0.11006
-0.00043159,-0.61631,0.074666,0.11006
-0.0012948,-0.60423,0.053517,0.11006
-0.0017264,-0.21364,0.1312,0.10962
-0.002158,0.08675,-0.044886,0.11006
-0.0030211,-0.16746,-0.16012,0.11006
-0.0047475,-0.48727,0.087613,0.11006
-0.0047475,-0.5861,0.020716,0.10919
-0.0051791,-0.63746,-0.028054,0.10876
-0.0056107,-0.57186,-0.00043159,0.10919
-0.0056107,-0.06776,-0.15322,0.10919
-0.0056107,0.67113,-0.11524,0.10919
-0.0051791,1.2624,0.054381,0.10962
-0.0043159,1.4053,0.0077687,0.10962
-0.0025896,1.0345,0.023738,0.10919
-0.0017264,0.69486,0.13681,0.10919
-0.0017264,0.95166,0.069918,0.10962
-0.00043159,1.0539,-0.092792,0.10962
-0.00086319,0.64307,0.0017264,0.10919
0.00086319,0.22011,0.14976,0.10919
0.0017264,0.1066,0.18343,0.10876
0.00043159,0.063444,0.098835,0.10876
0,-0.50712,-0.085887,0.10876
0,-0.90591,0.054381,0.10876
0,-0.7035,0.048338,0.10962
-0.00043159,-0.0017264,-0.11394,0.10919
-0.0017264,0.39275,-0.038843,0.10876
-0.0017264,0.4385,-0.091066,0.10876
-0.0017264,0.16142,-0.27579,0.10876
-0.002158,0.18041,0.041433,0.10919
-0.002158,1.0108,0.2063,0.10919
-0.0025896,1.5533,-0.14976,0.10876
-0.0025896,1.4963,-0.073371,0.10876
-0.0025896,1.4251,0.14631,0.10876
-0.0025896,1.4696,0.077687,0.10876
-0.00086319,0.82521,0.034527,0.10919
-0.00043159,0.0077687,0.048338,0.10962
-0.00043159,-0.24299,0.11092,0.10919
0.00043159,-0.30729,0.10186,0.10919
0.0012948,-0.54424,0.02719,0.10919
0.002158,-0.88088,-0.026759,0.10962
0.002158,-1.0621,0.084161,0.10919
0.0025896,-1.2689,-0.033664,0.10876
0.0025896,-1.2292,-0.17911,0.10876
0.002158,-0.71731,-0.03798,0.10876
0.0025896,-0.29564,0.031506,0.10876
0.0012948,-0.19076,-0.20371,0.10876
0.00043159,-0.3047,-0.082003,0.11006
0.0017264,-0.29089,0.16314,0.11049
0.0012948,-0.4454,-0.030211,0.11006
0.0017264,-0.47993,-0.18688,0.10962
0.002158,-0.37505,0.026759,0.10962
0.002158,-0.54467,0.25334,0.10962
0.002158,-0.79111,0.038412,0.10962
0.0030211,-0.86232,-0.011221,0.10962
0.0030211,-0.41692,0.10747,0.10919
0.002158,-0.052223,-0.09495,0.10876
0.002158,-0.23349,-0.22831,0.10876
0.002158,-0.4057,0.022874,0.10919
0.0017264,0.16616,0.022443,0.10962
0.0017264,0.39145,-0.10272,0.10919
0.0017264,-0.32197,0.095814,0.10876
0.0017264,-0.69314,0.16314,0.10876
0.0030211,-0.97108,-0.033664,0.10876
0.0025896,-0.53906,0.306,0.10876
0.0038843,-0.22788,0.088908,0.10876
0.0047475,-0.098403,-0.20371,0.10833
0.0043159,0.27233,-0.0082003,0.10833
0.0043159,0.40742,-0.091066,0.10833
0.0043159,0.2637,-0.10488,0.10833
0.0051791,0.15839,0.11221,0.10876
0.0056107,0.17911,-0.16142,0.10876
0.0056107,-0.14286,0.0047475,0.10876
0.0051791,0.16271,0.074666,0.10876
0.0056107,0.86793,-0.13854,0.10876
0.0056107,0.94303,-0.05136,0.10833
0.0051791,0.98446,-0.15753,0.1079
0.0051791,0.84549,-0.11006,0.1079
0.0051791,0.30125,0.11739,0.10833
0.0051791,0.50194,0.062581,0.1079
0.0047475,0.19767,0.12689,0.1079
0.0047475,-0.4139,0.0047475,0.10833
0.0047475,-0.4877,-0.02719,0.10833
0.0047475,0.071213,0.072508,0.10876
0.0051791,0.69616,0.043591,0.10876
0.0056107,0.67717,-0.12732,0.10833
0.0060423,0.29305,0.13466,0.10833
0.0060423,0.034527,0.10056,0.10833
0.0064739,0.073371,-0.090203,0.10833
0.0064739,0.13595,0.013379,0.10833
0.0064739,0.48511,0.022874,0.1079
0.0060423,1.0406,0.05136,0.10747
0.0064739,1.1398,0.038843,0.1079
0.0064739,1.003,-0.079845,0.10876
0.0064739,0.65818,-0.011653,0.10876
0.0064739,0.42641,0.0073371,0.10876
0.0069055,0.37031,-0.068623,0.10833
0.0060423,0.18515,0.0060423,0.10833
0.0025896,0.25334,0.074234,0.10833
0.0056107,0.55028,0.095814,0.10833
0.0069055,0.32931,0.059128,0.10876
0.0069055,-0.3565,0.056107,0.10876
0.0069055,-0.81312,-0.0025896,0.10876
0.0069055,-0.8183,0.042728,0.10876
0.0064739,-0.45404,-0.09495,0.10876
0.0064739,-0.20501,-0.25723,0.10876
0.0069055,-0.16487,0.002158,0.10876
0.0069055,0.061286,0.11955,0.10919
0.0073371,0.085024,-0.02978,0.10919
0.0077687,-0.20846,0.012516,0.10876
